date:2026-07-09 15:32:07.438	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:INFO 	logger:j.o.k.seikyusien.interceptor.LoggingInterceptor 	message:AP処理開始 POST /ON_SeikyuKakutei param: seiqkbn=1, seiqiraino=5071101000000031001, transactionid=20d25203-19f6-4d1c-b30b-5debec00629f, irainaiyoukbn=2, filename=202612_15071101000000031001.zip
date:2026-07-09 15:32:07.438	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:08.445	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:09.461	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:10.472	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:11.480	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:12.497	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:13.503	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:14.517	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:15.532	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:16.545	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:WARN 	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。リトライします。HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
date:2026-07-09 15:32:17.557	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:ERROR	logger:j.o.k.s.r.SeikyusienAPIQueueRepositoryImpl      	message:キュー登録に失敗しました。 HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
jp.or.kikin.seikyusien.exception.QueueException: HTTPステータスコード:- エラー内容:sqs.ap-northeast-1.amazon.com
	at jp.or.kikin.seikyusien.repository.SeikyusienAPIQueueRepositoryImpl.handleNetworkError(SeikyusienAPIQueueRepositoryImpl.java:514)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebSecurityConfiguration.java:319)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$4(HandlerMappingIntrospector.java:267)
	at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113)
	at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74)
	at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:240)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:362)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:278)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at jp.or.kikin.seikyusien.filter.ApiKeyAuth.doFilterInternal(ApiKeyAuth.java:35)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at jp.or.kikin.seikyusien.filter.XtrackMDCPutFilter.doFilterInternal(XtrackMDCPutFilter.java:30)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at jp.or.kikin.seikyusien.filter.MDCCLearFilter.doFilterInternal(MDCCLearFilter.java:26)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:164)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:483)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:116)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at ch.qos.logback.access.tomcat.LogbackValve.invoke(LogbackValve.java:268)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:398)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1776)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:975)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:493)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63)
	at java.base/java.lang.Thread.run(Thread.java:1583)
date:2026-07-09 15:32:17.558	thread:http-nio-8082-exec-125	X-Track:9e6ecb96-bd13-45b6-81ad-71f3e84bccd6	level:INFO 	logger:j.o.k.seikyusien.interceptor.LoggingInterceptor 	message:AP処理完了 POST /ON_SeikyuKakutei param: seiqkbn=1, seiqiraino=5071101000000031001, transactionid=20d25203-19f6-4d1c-b30b-5debec00629f, irainaiyoukbn=2, filename=202612_15071101000000031001.zip (処理時間: 10120ms)
[ACCESS] - 127.0.0.1 - - POST /ON_SeikyuKakutei HTTP/1.1 2026-07-09 15:32:17.558 500 - 10126 ms
